id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1738168,Upscale Home - Uptown NOLA,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,200,30,186,2025-02-02,1.35,2,221,4,
1740021,LARGE I BEDROOM 1BATH IN DUPLEX,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,,30,9,2020-03-03,0.07,1,348,0,
1838738,French Quarter/Treme Creole Cottage,9614177,Wayne,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,325,2,272,2025-02-23,1.97,1,325,19,"25-NSTR-15273, 25-OSTR-01122"
1936935,Bayou St. John Creole Shotgun,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,90,30,49,2025-02-27,0.36,1,309,3,"18STR-16786, 20-OSTR-0472"
2032979,Balcony Suite on Royal Street Near French QTR #1,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,167,1,32,2025-01-05,0.24,12,262,10,23-xstr-17948
2041350,Historic Bywater Home for Rent,2339252,Allison,,Bywater,29.96104,-90.03756,Entire home/apt,339,2,95,2024-12-08,0.70,1,242,5,"23-NSTR-17556, 23-OSTR-16550"
2055430,Bywater Beauty Guesthouse,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,,30,442,2024-12-29,3.29,1,0,3,"22-RSTR-15200, 20-OSTR-00993"
2055943,Cozy Retreat steps from St. Charles Avenue,861540,Haiyan,,Central City,29.93238,-90.08933,Entire home/apt,640,30,145,2024-05-06,1.08,1,168,6,"23-ISTR-12962, 23-OSTR-12479"
2065921,Boutique Suite on Royal Street Near French QTR #2,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,143,1,85,2025-02-02,1.62,12,257,12,23-xstr-17948
2082916,Super Clean! 5 Min Ferry to French Qtr! No Chores!,3018143,Natalie,,Algiers Point,29.95227,-90.05279,Entire home/apt,167,1,244,2025-02-15,1.80,1,257,47,23-XSTR-21476
2122794,Laid Back Charm 1  Bywater Marigny,4841202,Matilde,,Bywater,29.96476,-90.04524,Entire home/apt,57,30,56,2018-05-09,0.43,5,303,0,
2131627,Wonderful Queen Anne Victorian,9150936,Michael,,Lower Garden District,29.93412,-90.07079,Entire home/apt,71,30,123,2023-03-31,0.91,1,293,0,
2159266,Big Easy Condo,5480237,Raymond,,Treme - Lafitte,29.96329,-90.0675,Entire home/apt,331,1,279,2025-02-04,2.08,5,346,23,"23-NSTR-18389, 23-OSTR-18622"
2170610,The Mazant: Renovated 1880s Bywater Mansion w/Pool,1410898,Jeff,,St. Claude,29.9635,-90.03526,Entire home/apt,2829,3,136,2025-02-10,1.38,1,295,5,23-XSTR-21463
2177238,Balcony Boutique Suite on Royal Street #3,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,209,1,79,2025-02-12,0.63,12,267,27,23-xstr-17948
2177885,Cozy Suite on Royal Street near French Quarter #4,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,185,1,108,2025-02-16,0.86,12,246,27,23-xstr-17948
2177946,Boutique Suite on Royal Street #5,1405952,Zakary,,Marigny,29.96503,-90.05193,Private room,244,1,21,2025-01-05,0.17,12,265,4,23-xstr-17948
3751749,Townhouse Overlooking the Bayou St. John and City Park,2885988,John,,Fairgrounds,29.98789,-90.08743,Entire home/apt,250,3,73,2025-02-23,0.70,1,88,10,"17STR-05800, 20-OSTR-1685"
3757755,Irish Channel Comfort,19189715,Ariana,,Irish Channel,29.92148,-90.08523,Entire home/apt,113,2,464,2025-01-31,3.63,1,96,34,"24-NSTR-09679, 24-OSTR-08748"
3761118,The Caribbean Room,99380986,Al,,Seventh Ward,29.97121,-90.0691,Private room,165,2,21,2020-02-17,0.17,3,91,0,"19STR-24985, 19-OSTR-24985"
3774603,"NEW ORLEANS, LA - THE BIG EASY !",85132,Sanford Sandy,,Central City,29.93403,-90.08137,Private room,317,30,2,2022-02-28,0.03,8,365,0,Exempt
3858460,Frenchmen GEM! Courtyard! Walk to French Quarter!,19859194,Jay,,Marigny,29.96802,-90.0587,Entire home/apt,435,1,142,2025-02-11,1.12,10,335,21,"19STR-00585, 20-OSTR-70214"
3883015,HISTORIC ART LOFT near French Quarter & FRENCHMEN!,20076772,AnnMarie,,Marigny,29.966716766357422,-90.0553970336914,Entire home/apt,274,3,208,2025-01-27,1.64,2,349,17,23-XSTR-11265
3971392,Updated 2BD in the heart of uptown,20582466,Paul,,East Carrollton,29.94467,-90.12797,Entire home/apt,,30,18,2020-02-04,0.14,1,0,0,"19str-21744, 19-OSTR-00000"
3979913,Little Green House in the LGD - 30 Night Minimum,20628188,Hilary,,Lower Garden District,29.93738,-90.07337,Entire home/apt,147,30,79,2024-06-30,0.69,2,94,1,
3987573,Charming 1 Bedroom walking distance to Quarter,20670158,Lawrence Henry,,Seventh Ward,29.97465,-90.05777,Entire home/apt,141,2,113,2025-02-23,1.39,2,115,9,"19STR-23253, 19-OSTR-02847"
4008104,Uptown near- Ochsner/Touro/Tulane/Loyola/Streetcar,20782842,Lisa,,Leonidas,29.950309925375254,-90.12883475640446,Entire home/apt,109,30,61,2024-12-02,0.48,1,152,1,"19STR-20272, 19-OSTR-20272"
4013485,Three Bedroom Cottage Permit #19-STR-22181,6027394,Lisa,,Gentilly Terrace,30.00426,-90.05526,Entire home/apt,89,30,162,2021-11-06,1.28,1,364,0,19STR-22181
2315660,Marcelin’s on Napoleon Bed & Breakfast LLC,11800706,Marcelin,,Broadmoor,29.94275,-90.10516,Entire home/apt,443,2,255,2025-02-23,1.94,1,267,26,23-XSTR-21516
2387100,Like the French Quarter - but better!,12193877,M,,Lower Garden District,29.92983,-90.07568,Entire home/apt,152,30,29,2024-04-03,0.22,2,108,2,Exempt
2392147,Airy Loft Apartment,12219447,Phoebe,,Black Pearl,29.93833,-90.13355,Entire home/apt,157,30,174,2024-02-29,1.30,1,332,0,
2392262,Lower Garden District Charmer,12220132,Jacob,,St. Thomas Dev,29.92405,-90.07428,Entire home/apt,,30,17,2017-07-17,0.15,1,363,0,
2419449,Charles Suite - 2 bed 2.5 bath near French Quarter,1006034,Gwendolyn,,Treme - Lafitte,29.96699,-90.06852,Entire home/apt,132,30,67,2021-12-13,0.65,5,179,0,
2426273,Private rm in the St. Roch/Marigny,11918292,Colette,,St. Roch,29.97165,-90.05127,Private room,,30,100,2019-03-27,0.87,1,0,0,
2432541,BYWATER- OWNER OCCUPIED PROPERTY- Monthly Rental,4777319,Meg,,Bywater,29.96277,-90.03329,Entire home/apt,80,30,188,2024-05-05,1.43,1,359,1,"19STR-12345, 10-OSTR-1234"
2447159,Serene Uptown Pied-A-Terre,12513890,Jason And Susan,,East Riverside,29.92007,-90.08899,Entire home/apt,170,2,145,2025-02-16,1.09,1,42,23,"18STR-16601, 20-OSTR-1881"
2460216,Single Room with 2 beds and couch,1201547,Steph,,Mid-City,29.97409,-90.10041,Private room,,30,31,2020-02-26,0.23,1,365,0,19STR-21534
2520676,"Large House Walk to French Qrtr, Faubourg Marigny",7319703,Donald,,Marigny,29.96565,-90.06189,Entire home/apt,183,30,390,2025-01-01,2.92,5,362,1,"20STR-02083, 20-OSTR-02083"
2522166,KajunKastle MyNolaExperience HUGE SPACE,10621726,Lorenzo & Shinda,,Seventh Ward,29.96729,-90.06464,Entire home/apt,666,3,42,2025-02-11,0.32,4,248,7,"21-CSTR-53105, 24-OSTR-74502"
2539803,Cozy apartment in the Marigny,13004929,Cheryl,,Marigny,29.96459,-90.05195,Entire home/apt,145,2,366,2025-02-24,2.75,1,233,12,"23-NSTR-14820, 23-OSTR-14787"
2550805,Private Colorful Suite in Marigny- Near Frenchmen,13059899,Asia,,Marigny,29.96282,-90.05681,Entire home/apt,199,30,410,2025-02-10,3.25,6,26,16,23-XSTR-21272
2637023,Musician-owned charmer near Jazzfest.,10478109,Jeanne,,Bayou St. John,29.97566,-90.08891,Entire home/apt,,30,3,2020-02-23,0.03,2,0,0,
2664790,Fairgrounds Triangle 1 bed/1 bath Private Entrance,13638657,Jonathan And Maria,,Fairgrounds,29.98414,-90.07457,Entire home/apt,,30,320,2020-03-17,2.44,1,0,0,"19STR-12676, 19-OSTR-00000"
2676200,Mid City Classic on Streetcar Line Minutes from FQ,13701548,Khalil,,Mid-City,29.97858,-90.10403,Entire home/apt,680,3,151,2024-10-26,1.14,2,269,5,"24-NSTR-10875, 24-OSTR-09200"
2695902,"""Delille"" Studio - Steps to French Qtr",13582442,Steve & Melissa,,Seventh Ward,29.96793,-90.06357,Entire home/apt,,30,195,2024-10-05,1.54,1,0,3,
2708004,On Esplanade Avenue-French Quarter,9240904,Steve,,French Quarter,29.96454,-90.06268,Entire home/apt,209,30,491,2025-02-10,3.70,1,242,32,"17str-04094, 20-OSTR-1786"
2716497,JAZZFEST Shotgun,4680678,Joseph,,Bayou St. John,29.97371,-90.08283,Entire home/apt,104,2,259,2025-02-24,1.96,1,108,37,"23-NSTR-17302, 24-OSTR-05632"
2726180,Magazine Street Style,12193877,M,,Lower Garden District,29.93205,-90.07865,Entire home/apt,,30,2,2016-11-01,0.02,2,0,0,
2727576,The Music House: Historic Victorian + Jazz Fest!,735806,Kristin,,Seventh Ward,29.97565,-90.07337,Entire home/apt,285,2,70,2025-02-10,0.54,1,5,1,"19STR-24146, 20-OSTR-0000"
2748663,A place with Character,401501,Yera,,Lower Garden District,29.93369,-90.07723,Private room,70,30,96,2020-01-15,0.72,1,87,0,
2748797,Charming Marigny Triangle Back Home,13902616,Jay And A,,Marigny,29.96579,-90.06158,Entire home/apt,206,2,477,2025-02-22,3.62,2,99,32,"25NSTR-07224, 22-OSTR-09825"
2811767,The Okra Inn Master II: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97414,-90.09828,Private room,,1,138,2021-09-23,1.23,18,0,0,"21-CSTR-08131, 20-OSTR-02677"
2811768,"The Okra Inn Iberville-6BR, 3.5BA, Streetcar",2707644,Lindsay,,Mid-City,29.9750919342041,-90.09893798828125,Entire home/apt,,1,175,2025-02-23,1.35,18,294,23,"21-CSTR-08128, 20-OSTR-02677"
2847390,FABULOUS LOCATION Private bath-living room-parking,14518129,Michael,,Marigny,29.96528,-90.05915,Private room,93,30,496,2023-11-01,3.76,1,178,0,"20STR-29940, 20-OSTR-2993"
2866832,New Orleans one bedroom unit,103427,Jacqueline M,,Lower Garden District,29.934,-90.07919,Entire home/apt,306,30,1,2015-01-02,0.01,2,180,0,Exempt
2888828,Rent my Place: Where Jazz and Red Beans Collide!,486093,Virginia,,Marigny,29.963619232177734,-90.05888366699219,Entire home/apt,181,3,212,2025-02-28,1.61,1,188,17,"24-NSTR-09594, 24-OSTR-08923"
2896586,Cozy Cottage-Near French Quarter,14803413,Deidra,,Algiers Point,29.95032,-90.05228,Entire home/apt,178,3,55,2024-08-01,0.58,3,119,3,"21-CSTR-07075, 22-OSTR-09177"
2902965,"Creole Cottage, Pool, Porch and Lush Garden",4139221,Nicelle,,Fairgrounds,29.97786,-90.08036,Entire home/apt,599,30,51,2024-04-07,0.39,2,335,1,"24STR-11454, 24-OSTR-19733"
2918872,Large Bywater Bar House,12055406,Graham,,Bywater,29.96609,-90.04785,Entire home/apt,540,1,181,2025-02-10,1.51,8,296,20,"23-CSTR-10260, 22-OSTR-14963"
2926851,Cozy Private Bedroom Near City Park,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,101,30,113,2023-06-16,0.90,1,60,0,"22-RSTR-02464, 22-OSTR-02813"
2939429,Quiet Charm - 1 block from St. Charles,14972186,Amelia,,Central City,29.93036,-90.08883,Entire home/apt,116,30,95,2024-11-07,0.72,1,178,4,
2976398,The Vivien House - Beautiful Historic Home,15181286,Chita,,Marigny,29.967350006103516,-90.05603790283203,Entire home/apt,365,30,41,2022-07-31,0.32,1,1,0,
2986299,King's Den On Magazine Street,15227275,Megan,,Uptown,29.92199,-90.10513,Entire home/apt,140,30,29,2025-02-05,0.22,2,147,4,
3030123,B&B on world famous Frenchmen St.,15433610,Emily,,Marigny,29.96428,-90.05711,Private room,,30,0,,,1,0,0,Exempt
3038967,"Uptown Gem, Amazing Location!",15474674,Anne,,Audubon,29.92264,-90.1257,Entire home/apt,1060,30,0,,,1,365,0,
3057022,Best Block in the Bywater (valid license),4575123,Daniel,,Bywater,29.96222,-90.04297,Entire home/apt,328,1,543,2025-02-17,4.16,2,212,57,"23-NSTR-17516, 23-OSTR-14790"
3074691,RARE FIND BEAUTIFUL UPTOWN TOWNHOME,15535657,Liz,,West Riverside,29.9206,-90.12173,Entire home/apt,644,30,30,2024-02-29,0.24,3,365,0,"19STR-10000, 19-OSTR-0000"
3145166,Down the block from Tulane - Uptown,68649554,Alicia,,Audubon,29.94149,-90.12396,Entire home/apt,,30,175,2025-01-12,1.35,3,24,23,"21-RSTR-13536, 21-OSTR-16166"
3171746,Beautiful 1 bdrm condo-Marigny,255794,Kirk,,Marigny,29.96474,-90.05183,Entire home/apt,116,30,163,2021-12-29,1.25,1,179,0,
3173801,Arts District Gem - Les Carillons,10660778,Lee Ann,,Central Business District,29.94519,-90.06985,Entire home/apt,1909,31,14,2022-09-25,0.11,1,328,0,"21-CSTR-05696, 21-OSTR-05697"
3181963,Camelback Guest House,16133905,Corinna,,Central City,29.932254791259766,-90.08697509765625,Entire home/apt,240,2,53,2025-01-02,0.41,2,143,8,"23-NSTR-15291, 23-OSTR-12796"
3189828,Walk to French Quarter /Jazz Fest 2,3725969,April,,Treme - Lafitte,29.97014,-90.0714,Entire home/apt,215,2,629,2025-01-19,4.88,2,191,38,"23-NSTR-14433, 22-ostr-11373"
3240877,"New Orleans - Studio, Avenue Plaza",7054805,Eric,,Central City,29.93405,-90.08122,Entire home/apt,206,3,15,2017-05-29,0.12,2,356,0,Exempt
3257647,Garden District Guesthouse and Beautiful Courtyard,16474497,Kristen,,Central City,29.93302,-90.08467,Entire home/apt,129,3,283,2024-12-16,2.23,1,146,7,"23-NSTR-18600, 23-OSTR-18592"
3268071,1850s cottage close to French Q.& Jazz Fest,13303469,Rian,,Marigny,29.96437,-90.06001,Entire home/apt,,30,38,2024-05-31,0.36,1,0,1,"22STR-15084, 22OSTR-15084"
3364097,Tropical OASIS Getaway with a Private Pool & Spa,16972947,Gary,,Irish Channel,29.92193,-90.08648,Entire home/apt,523,2,455,2025-01-31,4.15,2,146,51,"23-NSTR-15607, 25-OSTR-86448"
3386674,"Comfy Home Walk 2 French Quarter, Faubourg Marigny",7319703,Donald,,Seventh Ward,29.96832,-90.06153,Entire home/apt,199,1,415,2025-02-16,3.21,5,297,23,"22-CSTR-21259, 24-OSTR-11819"
3394403,Luxury & modern 2 bedroom & 1 bath,14452930,Sevetri,,Central Business District,29.95408,-90.07524,Entire home/apt,172,30,0,,,1,268,0,
3430843,Loft Near Street Car and CBD! (medium Term),14485761,Thomas,,Lower Garden District,29.93552,-90.0712,Entire home/apt,,30,300,2024-12-29,2.31,2,0,3,"19STR-21030, 19-OSTR-0000"
3485830,"Uptown Creole Bungalow, Perfect Super Bowl Spot!",17552483,Nicole,,East Riverside,29.92014,-90.09507,Entire home/apt,484,2,254,2025-01-19,1.99,1,216,32,"23NSTR-15055, 24OSTR-04573"
3528642,The Victorian Plum 18str-04594 permit number,17763825,Victor,,Leonidas,29.95002,-90.13051,Entire home/apt,556,30,27,2020-02-09,0.22,1,365,0,
3576484,The Okra Inn's Twin Bedroom: On Canal Streetcar,2707644,Lindsay,,Mid-City,29.97596,-90.0995,Private room,,1,119,2021-08-22,0.94,18,0,0,"21-CSTR-08128, 20-OSTR-02677"
3686820,Luxury and Charm Rt Off Audubon Park,18760642,Anne,,Audubon,29.92291,-90.12351,Entire home/apt,174,30,41,2023-05-15,0.53,1,302,0,"21RSTR-20689, 20OSTR-03051"
3688447,La Noire Heart of the City,13521885,Andrietta,,Central City,29.94152,-90.07943,Private room,136,2,156,2025-02-16,1.45,2,16,14,"23-NSTR-13705, 23-OSTR-08966"
3731792,Centrally-located Home in Uptown/Carrolton Area,19072048,Allie,,Audubon,29.949221747136804,-90.11661146274153,Entire home/apt,224,2,26,2025-02-22,1.68,1,83,18,"24-NSTR-18860, 24-OSTR-18649"
7279933,Private room&Pvt bath-near City Park-bikes avail!,35033813,Betsy,,Treme - Lafitte,29.97332,-90.07918,Private room,91,3,186,2025-02-24,1.62,1,135,4,"23-NSTR-13937, 23-OSTR-10403"
7300880,Monthly: French Quarter studio w/ Balcony,11213214,Jean,,French Quarter,29.9599,-90.06028,Entire home/apt,95,30,5,2021-05-31,0.04,2,78,0,
7433771,"Lakeview-Pool, Close to  Lake &  City Park - Safe!",20416967,Diane,,Lakeview,30.01056,-90.11245,Private room,81,30,83,2020-03-03,0.73,1,358,0,
7436724,Cheerful 2BR in Amazing Location,32934704,David,,Lower Garden District,29.93851,-90.07307,Entire home/apt,,30,258,2025-01-08,2.23,1,163,20,"20-RSTR-33633, 20-OSTR-01602"
7472988,Cozy Cottage along the Bayou!,1985671,Ben,,Bayou St. John,29.97593,-90.08953,Private room,245,30,15,2019-05-07,0.13,1,83,0,
7556836,2nd Line on Dryades/Special December Discounts,39610123,Tracie,,Central City,29.9333,-90.08717,Entire home/apt,134,30,93,2022-05-23,0.95,3,89,0,Exempt
7556862,Belle of Belleville license18STR-07892 & OSTR-0000,39610222,Jill,,Algiers Point,29.95311,-90.04854,Entire home/apt,84,60,80,2020-03-31,0.71,1,82,0,"18STR-07892, 19-OSTR-7534"
7577040,St Charles Ave Elegance,39727368,Grady,,Central City,29.93425,-90.08579,Entire home/apt,,30,260,2025-02-23,2.24,4,5,29,"19STR-08105, 19-OSTR-8105"
7577153,St Charles Ave Studio,39727368,Grady,,Central City,29.93242,-90.08468,Entire home/apt,,30,107,2020-03-17,0.93,4,0,0,
7583456,"Great, Safe Location in Mid City by City Park!",39767285,Liz,,City Park,29.9825,-90.10277,Entire home/apt,,30,13,2019-03-16,0.11,1,148,0,
7597420,It’s about Location 1.4 miles French Quarter & 3 b,39836455,Cathy,,Bywater,29.96284,-90.03731,Entire home/apt,385,2,125,2025-02-23,1.10,2,297,7,"22-CSTR-18161, 22-OSTR-18155"
7638265,Spacious 3bd/2ba Uptown Dwelling (20-CSTR-00364),40077517,Evangeline,,Freret,29.93561,-90.10848,Entire home/apt,237,2,29,2025-02-11,0.30,1,211,3,"20-CSTR-00364, 21OSTR08388"
7723996,Algiers Point by Ferry to FQ 23-OSTR-14619,40584918,Bruce,,Algiers Point,29.95381,-90.05031,Entire home/apt,212,30,17,2025-02-11,0.15,2,282,3,"23-NSTR-14682, 23-OSTR-14619"
7790647,Gorgeous Flat in St. Roch/Marigny! Walk to French Quarter!,9425232,Katie,,St. Claude,29.97073,-90.04895,Entire home/apt,,30,430,2023-07-03,3.70,1,0,0,"17str-05825, 20-ostr-0044"
7871923,Just blocks to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96657,-90.05604,Private room,287,2,42,2025-02-11,0.36,6,271,10,23-XSTR-21465
7875737,"midcity, close to everything!",41499355,Maria,,City Park,29.97854,-90.0922,Entire home/apt,,30,3,2017-04-30,0.03,1,0,0,
7895616,A short walk to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96679,-90.05803,Hotel room,236,2,36,2024-07-26,0.33,6,264,3,23-XSTR-21465
7921540,A short walk to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96667,-90.0576,Private room,234,2,58,2025-01-02,0.50,6,240,23,23-XSTR-21465
7948524,Uptown Gem,6224376,Jacob,,West Riverside,29.91953,-90.10577,Entire home/apt,126,3,239,2025-02-24,2.14,1,144,43,"23-NSTR-14470, 24-OSTR-03323"
8016120,Uptown Caribbean-Inspired Private Suite,41946167,Annie,,Uptown,29.93273,-90.10774,Private room,135,3,122,2024-11-11,1.07,1,92,4,"18STR-09639, 19-OSTR-0000"
4033229,Steward's Place | New Orleans Vacation Rental,20910802,Charley Lynn,,St. Roch,29.97038,-90.05695,Entire home/apt,256,30,164,2025-02-10,1.29,2,358,9,"21-RSTR-12242, 21-OSTR-15494"
4083795,Upt- Freret #1 long term specialist -see reviews!,4806326,Joey,,Audubon,29.93131,-90.11237,Entire home/apt,85,30,46,2025-02-10,0.37,2,340,4,"22RSTR-03737, 22-OSTR-03737"
4102478,Charming NOLA shotgun-  fantastic neighborhood,4863786,Mark,,Fairgrounds,29.98046,-90.08241,Entire home/apt,,30,82,2024-11-10,0.65,1,0,3,"19STR-20328, 20-ostr-0000"
4191305,Spacious Beautiful Home,21694312,Felicia,,Hollygrove,29.96401,-90.12522,Entire home/apt,144,3,107,2024-12-01,0.93,2,118,9,"24-nstr-10175, 24-OSTR-03395"
4197613,Uptown 9 mins to French Quarter 3 blks to Magazine,21776430,Dennis,,East Riverside,29.91912,-90.09132,Entire home/apt,,30,139,2022-05-09,1.10,1,0,0,
4205260,Adorable 2br Uptown Cottage,18535961,Lucien,,Central City,29.93818,-90.08208,Entire home/apt,72,30,353,2023-10-22,2.79,1,76,0,"18STR-15889, 19-OSTR-00000"
4222053,Vincent’s Hideaway,21911401,Tamarin Steve,,Milan,29.93252,-90.10072,Entire home/apt,189,2,390,2025-02-10,3.08,1,295,40,"23-NSTR-14895, 23-OSTR-02294"
4391521,"The Red Bayou House, Whimsical, Comfortable, Chic",3596603,Ninh,,Bayou St. John,29.9765,-90.0885,Entire home/apt,450,30,131,2024-11-30,1.04,1,294,3,"20-RSTR-28281, 20-OSTR-00138"
4394146,Ma Maison Marigny Boho Paradise off the French Qtr,12151150,James,,Bywater,29.96785,-90.05006,Entire home/apt,261,30,342,2025-02-17,2.74,2,323,52,"23-NSTR-14247, 24-OSTR-10514"
4435548,NEW ORLEANS - Uptown Neighborhood Resort,85132,Sanford Sandy,,Central City,29.93539,-90.08118,Private room,,30,1,2022-02-27,0.03,8,0,0,Exempt
4435784,New Orleans - PARTY CAPITAL of the SOUTH !!,85132,Sanford Sandy,,Central City,29.93522,-90.0814,Private room,317,30,1,2020-02-25,0.02,8,365,0,Exempt
4453696,Uptown/ Garden Dist. Cottage ON Magazine Street!,19788337,Chelsea,,East Riverside,29.92162,-90.09121,Entire home/apt,171,30,30,2024-11-04,0.24,1,239,3,Exempt
4455851,Treme Getaway,6753577,Jo,,Treme - Lafitte,29.96459,-90.06646,Entire home/apt,182,30,177,2022-02-19,1.41,2,180,0,"17STR-00051, 17-OSTR-00010"
4556399,Parrot Palace - Beautiful Backyard,23619270,Steven,,Central City,29.94291,-90.07586,Entire home/apt,150,3,453,2025-02-24,3.68,5,34,52,"22-CSTR-14411, 22-OSTR-04350"
4557069,Luxury Garden District Home w/Patio (Downstairs),23623763,Juanita,,Irish Channel,29.92262,-90.08123,Entire home/apt,677,2,144,2025-01-19,1.27,2,139,6,23-xstr-17605
4557591,New Orleans CBD/Warehouse District,23626819,Reggie,,Central Business District,29.94549,-90.07048,Entire home/apt,195,30,142,2022-07-04,1.29,1,89,0,19STR-00158
4634936,Marigny Garden Charmer with Bikes!,287733,David,,Bywater,29.96498,-90.04993,Entire home/apt,136,4,418,2025-02-08,3.39,1,307,21,"25-NSTR-01618, 25-OSTR-01624"
4648751,Bask in this Bywater Retreat,24066377,Shannon,,St. Claude,29.96703,-90.04335,Entire home/apt,,30,169,2022-11-14,1.36,1,1,0,"20-RSTR-20974, 20-OSTR-20972"
4671577,NEW ORLEANS - Uptown Resort,85132,Sanford Sandy,,Central City,29.93446,-90.08121,Private room,317,30,1,2016-01-02,0.01,8,365,0,Exempt
4683512,Private Uptown Cottage 1 Blk from St. Charles Ave,24181665,Trey & Beth,,Uptown,29.92705,-90.10639,Entire home/apt,235,3,176,2025-02-11,1.42,1,75,19,"19STR-24118, 19-ostr-24118"
4685932,A Cosy Bedroom,18007958,Francoise,,West Riverside,29.92023,-90.10722,Private room,103,1,256,2025-02-16,2.07,1,29,26,"23-NSTR-15712, 24-OSTR-06703"
4800731,Charming Irish Channel,23975705,Shannon,,Irish Channel,29.92622,-90.08135,Entire home/apt,218,30,357,2025-02-10,2.90,1,126,49,"23-NSTR-17260, 23-OSTR-17277"
4836642,Uptown Dog Friendly Duplex - Close to everything,24894819,Beth,,Uptown,29.93097,-90.10278,Entire home/apt,1000,30,154,2022-08-16,1.78,1,89,0,"20-RSTR-19235, 20-OSTR-19235"
