id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
32919375,Walk to Jazz Fest! Clean & Cozy Garden Hideaway!,1124955,Christina & Kevin,,Bayou St. John,29.97539,-90.08354,Entire home/apt,172.0,2,130,2025-02-22,1.83,1,53,17,"23-NSTR-14431, 22-OSTR-12809",New Orleans
32936422,"Magnolia Loft- Minutes to Quarter, Steps to Tulane",246802180,Marilyn,,Marlyville - Fontainbleau,29.9536,-90.11627,Entire home/apt,155.0,2,334,2025-02-23,4.68,1,46,62,"23RSTR-16277, 23OSTR-16266",New Orleans
32959470,"Spacious 2bd/2ba w/parking, 5 min drive to Quarter",112910785,Marigny,,St. Claude,29.96965,-90.04986,Entire home/apt,128.0,2,146,2025-02-04,2.01,79,296,39,"22-cSTR-14033, 23-ostr-11798",New Orleans
32981990,Stylish Shotgun - Easy Living in Central Location,146044379,Ray,,Mid-City,29.97068,-90.09014,Entire home/apt,140.0,1,288,2025-01-02,4.33,1,13,39,"19STR-12566, 19-OSTR-0000",New Orleans
32987070,Welcome To The Green Doors!,248264494,Lakeysha Danielle,,Milneburg,30.0201,-90.0497,Entire home/apt,241.0,2,38,2025-02-17,0.52,1,154,6,"25-NSTR-01025, 25-OSTR-01370",New Orleans
32994172,Light Airy Single Family Retreat 2114,248325426,Bianka,,Central City,29.94011,-90.08608,Entire home/apt,466.0,2,81,2023-10-29,1.12,2,54,0,"21-CSTR-04579, 22-OSTR-10430",New Orleans
33009076,"Uptown Cottage, Walk to Tulane, Safe/Free Parking",82403974,Rachel,,Audubon,29.94595,-90.11897,Entire home/apt,141.0,1,284,2025-02-26,3.99,1,148,63,"23-NSTR-16771, 23-OSTR-16724",New Orleans
33009703,1 Mi to French Quarter: Colorful Duplex w/ Grill!,122380652,Evolve,,Seventh Ward,29.97321,-90.0599,Entire home/apt,439.0,2,2,2024-10-28,0.45,20,344,2,"24-NSTR-09623, 24-OSTR-09902",New Orleans
33010591,"Sun-drenched Home Minutes from FQ, Jazz Fest",219828,Lisa,,Seventh Ward,29.97598,-90.07669,Entire home/apt,235.0,30,26,2024-07-28,0.36,6,298,3,"20-CSTR-33567, 20-ostr-20617",New Orleans
33035647,Studio condo at Avenue Plaza Resort in NOLA!,107559785,Dominic,,Central City,29.93583,-90.08136,Private room,229.0,30,2,2019-03-24,0.03,4,270,0,,New Orleans
33040378,Prime MID-CITY Location 4 Bedrooms,3547855,Meagan,,Mid-City,29.97407,-90.10731,Entire home/apt,391.0,3,159,2025-02-02,2.2,1,206,11,"23-NSTR-15997, 24-OSTR-03737",New Orleans
33048944,SUPER CLEAN 2 bed/2 bth + Just off Streetcar line!,200885811,Ryan,,Milan,29.9289,-90.10063,Entire home/apt,323.0,2,189,2025-02-20,2.62,1,224,46,"23-NSTR-17265, 23-OSTR-17253",New Orleans
33073826,Mardi Gras Themed Historical Apartment,242734844,Mark & Gina,,Central City,29.94039,-90.07386,Entire home/apt,325.0,3,44,2025-02-25,0.61,3,85,7,"19str-02794, 19-OSTR-0000",New Orleans
33074706,Studio on St.Charles AVE. in Avenue Plaza Resort,107559785,Dominic,,Central City,29.93388,-90.08112,Entire home/apt,185.0,30,2,2019-10-27,0.03,4,270,0,,New Orleans
33075601,2 private units near French Quarter & Frenchmen,58758209,Irelis & David,,Marigny,29.96648,-90.05968,Entire home/apt,778.0,2,47,2024-12-15,0.68,4,41,4,"21-CSTR-11979, 22-OSTR-10577",New Orleans
33092388,Studio on St. Charles Ave. in Avenue Plaza Resort,107559785,Dominic,,Central City,29.93553,-90.07944,Private room,219.0,30,2,2019-07-07,0.03,4,270,0,,New Orleans
33093111,All For You! Perfect Uptown-A+ for nurses/med prof,20075133,Millie,,Touro,29.9228,-90.09779,Entire home/apt,100.0,30,39,2024-12-03,0.56,2,326,4,19STR-11186,New Orleans
33128881,Huge Semi-Shotgun Unit Walk to French Quarter 1616,248325426,Bianka,,Seventh Ward,29.97454,-90.06007,Entire home/apt,440.0,3,142,2025-02-16,1.97,2,78,14,"22-CSTR-11359, 22-OSTR-10430",New Orleans
33153402,Tranquil Treetop Oasis in The Heart of New Orleans,164075098,Eric,,Broadmoor,29.95393,-90.10546,Entire home/apt,130.0,1,311,2025-02-17,4.31,1,96,47,"19STR-14232, 19-OSTR-0000",New Orleans
33162735,Charming LGD Shotgun,2573693,Maddy,,Lower Garden District,29.93674,-90.07475,Entire home/apt,239.0,2,179,2025-02-23,2.48,1,130,18,"24-NSTR-11257, 20-OSTR-00624",New Orleans
33169430,One of a Kind in Bayou Saint John,248853510,Rob,,Bayou St. John,29.9722,-90.08338,Entire home/apt,76.0,30,109,2023-02-20,1.51,1,180,0,"20-RSTR-00860, 20-OSTR-00859",New Orleans
33196598,Spacious & Beautiful Gentilly Home,175870552,Kevin,,Milneburg,30.01536,-90.05135,Entire home/apt,181.0,30,27,2022-11-08,0.4,1,89,0,"20STR-00383, 19-OSTR-0000",New Orleans
33282696,Pelican Room at Penelope B&B / Virbrant Treme,56364673,Penelope,,Treme - Lafitte,29.96514,-90.06494,Private room,138.0,2,133,2025-03-01,1.87,5,231,28,23-XSTR-12179,New Orleans
33285609,Cozy Historic House 10 minutes to French Quarter,88208194,Milla,,Mid-City,29.96464,-90.09765,Entire home/apt,225.0,2,72,2024-12-08,0.99,1,234,12,"22-CSTR-18604, 22-OSTR-08287",New Orleans
33294810,Block to St Charles and 20 min walk to SuperDome,32688283,Jared,,Central City,29.93945,-90.07665,Entire home/apt,309.0,2,152,2025-02-24,2.18,1,144,21,"20-CSTR-30379, 20-OSTR-00111",New Orleans
33320155,Affordable and Quiet Living!,186361848,Kim,,Broadmoor,29.94858,-90.10151,Entire home/apt,112.0,2,48,2025-01-01,0.67,1,148,16,"19STR-09389, 19-OSTR-0000",New Orleans
33396646,Palais Apartment. Uptown Dreams. Kitchen & Laundry,11362234,Isaac,,Milan,29.93693,-90.10213,Entire home/apt,148.0,2,68,2025-01-12,0.95,10,166,13,"22-CSTR-17878, 22-OSTR-10408",New Orleans
33400710,Style and Comfort Bayou St John Shotgun Mid City,953465,Ben,,Bayou St. John,29.97159767150879,-90.08797454833984,Entire home/apt,155.0,4,232,2025-02-20,3.32,3,79,50,"20-CSTR-26706, 24-ostr-08728",New Orleans
33404669,Uptown Pool Haven,252819654,Edward,,West Riverside,29.91656,-90.10859,Entire home/apt,421.0,2,114,2025-02-24,1.58,1,146,18,"19str-09695, 20-ostr-0231",New Orleans
33452946,VCDM - Original,252023114,Keith,,Treme - Lafitte,29.96568,-90.06807,Entire home/apt,1350.0,30,28,2021-03-28,0.39,2,272,0,Exempt,New Orleans
33454530,Maison Grace | Luxurious Redesign with Pool Near F,252039313,Maison,,Marigny,29.96746,-90.05663,Entire home/apt,972.0,3,138,2025-02-21,1.91,1,299,16,"24-CSTR-27640, 22-OSTR-07285",New Orleans
33467298,Bywater Bliss - historic renovated 3bdr near FQ,196182832,Avi,,Bywater,29.963085174560547,-90.03079223632812,Entire home/apt,171.0,1,143,2025-02-21,1.99,2,151,31,"22-CSTR-05460, 22-OSTR-09624",New Orleans
33490168,"Buckets of Bohemia,Perfect Price, Perfect Place",63903443,Dennis,,Seventh Ward,29.96973,-90.0624,Entire home/apt,158.0,30,2,2019-04-27,0.03,1,88,0,,New Orleans
33494947,"Near the Fun, Far from Hustle | Rides Service opt",131296124,Brittany,,Read Blvd East,30.023910668562053,-89.95677271002353,Entire home/apt,696.0,1,5,2025-02-16,0.07,1,178,3,"19STR-21699, 22-OSTR-07912",New Orleans
33526183,Clean & cute private bedroom and bath,81280550,Christina,,Milneburg,30.01879,-90.0582,Private room,84.0,1,105,2025-01-17,1.47,2,255,27,"20STR-00144, 20-OSTR-0143",New Orleans
33557493,Treme Treat in the heart of New Orleans,12433067,Chris,,Treme - Lafitte,29.96822,-90.07935,Entire home/apt,148.0,30,90,2023-05-29,1.26,1,150,0,"19STR-04733, 20-OSTR-0270",New Orleans
33579058,Walk to Jazz Fest from this Bayou St. John Beauty!,49333786,Ryan,,Bayou St. John,29.97295,-90.08689,Private room,2900.0,2,48,2020-03-17,0.67,1,177,0,Exempt,New Orleans
33582753,Big Easy GEM LARGE & Spacious New Orleans Home,167921411,Rochelle,,Bayou St. John,29.97191,-90.08858,Entire home/apt,303.0,3,110,2025-02-16,1.54,31,325,14,"22-CSTR-21331, 24-OSTR-04001",New Orleans
33637599,"3 King Beds! Beautiful Luxe Condo, Super Location!",95683904,Brad,,Central Business District,29.949363708496094,-90.07301330566406,Entire home/apt,466.0,2,73,2025-02-03,1.02,26,11,12,"22-CSTR-21904, 24-OSTR-03631",New Orleans
33637852,Exquisite Comfy Condo in Prime Location!,95683904,Brad,,Central Business District,29.94817352294922,-90.07337951660156,Entire home/apt,443.0,2,63,2024-12-01,0.88,26,11,11,"22-CSTR-18681, 24-OSTR-03631",New Orleans
33662372,"Inquire:
Jazz Fest Deal: Week 1 or 2 reserve $1000",253706051,Timothy,,Marigny,29.96435,-90.05903,Private room,100.0,30,96,2025-02-10,1.35,1,56,1,"18STR-08794, 20-OSTR-02443",New Orleans
33689042,Louisiana Seafood Themed Historical Apartment,242734844,Mark & Gina,,Central City,29.94036,-90.07223,Entire home/apt,325.0,4,38,2025-02-11,0.53,3,77,5,"19STR-02790, 19-OSTR-0000",New Orleans
33689502,Louisiana Plantation Themed Historical Apartment,242734844,Mark & Gina,,Central City,29.93881843972303,-90.07307990144164,Entire home/apt,275.0,4,21,2025-02-10,0.29,3,85,4,"19STR-02793, 19-OSTR-0000",New Orleans
33717528,New Orleans 7th Heaven,253965728,Patty,,Seventh Ward,29.97736,-90.07018,Entire home/apt,249.0,30,7,2020-02-27,0.1,1,364,0,19STR-05732,New Orleans
33777013,Spectacular Downtown Condo with Iconic City Views,90876851,Baronnestreetproperties,,Central Business District,29.94581,-90.07368,Entire home/apt,210.0,1,152,2025-02-22,2.13,8,74,19,"22-CSTR-22398, 22-OSTR-22394",New Orleans
33803646,4 Mi to French Quarter: NOLA Apt w/ Garden Patio,122380652,Evolve,,Marlyville - Fontainbleau,29.94664531505,-90.1099222337768,Entire home/apt,198.0,2,31,2025-02-02,0.44,20,312,9,"19STR-04399, 22-OSTR-07135",New Orleans
33847662,Garden District Private Room #1 w/bathroom,11372242,Thiamanti,,Lower Garden District,29.93462,-90.07604,Entire home/apt,45.0,30,26,2025-02-09,0.37,46,138,2,,New Orleans
33853648,"Lakeview, New Orleans,  Upscale 2 Bedroom Duplex",135412513,Bianca,,Lakeview,30.01234,-90.11277,Entire home/apt,360.0,2,12,2022-03-17,0.2,1,330,0,"19STR-26012, 20-OSTR-28001",New Orleans
33856162,Mardi Gras in Mini Mansion,216063327,Shena,,Tall Timbers - Brechtel,29.92368,-90.0257,Entire home/apt,829.0,3,48,2025-02-10,1.01,1,223,13,24-XSTR-08581,New Orleans
33874241,Broadmoor Gem,255793376,Rene,,Broadmoor,29.94241,-90.10013,Entire home/apt,69.0,30,12,2025-01-02,0.17,1,282,2,Exempt,New Orleans
33880228,Stunning Executive House by the French Quarter,255847683,Vimarie,,Marigny,29.96394,-90.05862,Entire home/apt,142.0,30,17,2025-01-31,0.38,5,244,5,,New Orleans
33880790,Stunning Apartment by Frenchmen Street and Quarter,255847683,Vimarie,,Marigny,29.96534,-90.05882,Entire home/apt,90.0,30,11,2025-01-20,0.16,5,307,4,,New Orleans
33911997,Historic Victorian Shotgun,256089228,Alice,,Mid-City,29.98062,-90.1086,Entire home/apt,156.0,3,158,2025-02-24,2.22,1,84,6,"23-NSTR-13749, 23-OSTR-05608",New Orleans
33939418,Large Private Studio Apartment,67506285,Tabitha,,St. Thomas Dev,29.92763,-90.07355,Entire home/apt,137.0,30,211,2025-02-22,2.98,2,248,61,"18STR-11704, 19-OSTR-11704",New Orleans
33943576,Spa-like oasis in middle of New Orleans,67980835,Joe,,Broadmoor,29.94449,-90.10375,Entire home/apt,187.0,1,135,2025-02-16,1.93,1,29,13,"23-NSTR-13791, 23-OSTR-13793",New Orleans
33946750,Location! Lower Garden-Safe Quiet Vibrant+parking,36583560,Dan,,Lower Garden District,29.93274,-90.07614,Entire home/apt,289.0,6,120,2025-02-11,1.98,2,154,32,"23-NSTR-14803, 24-OSTR-09875",New Orleans
33999486,Jack's Place - Corporate Rental (minimum 30 days),234863555,Mike,,Lower Garden District,29.92707,-90.07804,Entire home/apt,208.0,30,2,2024-11-08,0.3,1,229,2,,New Orleans
34013135,"Charming, Spacious Walkable Lower Garden District",3750072,John,,Lower Garden District,29.93577,-90.07488,Entire home/apt,1200.0,30,1,2023-03-01,0.04,1,353,0,,New Orleans
34035401,7 min Drive from Superdome! Nola Gem!,97787011,Mandalyn,,Freret,29.93703,-90.10595,Entire home/apt,176.0,30,0,,,1,89,0,,New Orleans
34037046,Victorian Bywater Beauty,35395756,Kpvr,,Bywater,29.96196,-90.04091,Entire home/apt,225.0,30,81,2023-05-08,1.14,8,364,0,"20STR-00685, 20-OSTR-0684",New Orleans
34040489,☆ Rustic 3BR Near St. Roch Market - 10 Min. Walk ☆,256849051,Yergalem,,St. Claude,29.97382,-90.04827,Entire home/apt,364.0,2,9,2025-02-10,0.13,2,85,1,"19STR-24239, 19-OSTR-24239",New Orleans
34040678,☆2BR w/Balcony Near St Roch Market - 10 Min. Walk☆,256849051,Yergalem,,St. Claude,29.9739,-90.04887,Entire home/apt,275.0,2,11,2025-02-09,0.15,2,20,1,"19STR-24239, 19-OSTR-24239",New Orleans
34061256,Lovely Saint Claude Renovated Apartment 2 bedroom,105925680,Joseph,,Lower Ninth Ward,29.961,-90.0132,Entire home/apt,179.0,1,117,2025-01-02,1.65,6,314,17,"21cstr-21614, 21-ostr-12734",New Orleans
34064538,Chez Jean-Pierre’s spacious apartment!,257237900,Laura,,Broadmoor,29.94324,-90.09926,Entire home/apt,281.0,1,23,2024-02-14,0.32,1,106,0,"19STR-07500, 20-OSTR-0108",New Orleans
34085300,Peaceful Eclectic Urban Apartment near Tulane,257383378,Adama,,Marlyville - Fontainbleau,29.95572,-90.11572,Entire home/apt,596.0,2,97,2025-02-23,1.37,1,154,12,"23-NSTR-13518, 19-OSTR-27308",New Orleans
32135503,French Quarter Cottage w/ Free Parking.,20630068,Kimberly,,Marigny,29.96456,-90.05956,Entire home/apt,205.0,3,180,2025-02-19,2.45,2,298,26,"21-RSTR-20134, 22-OSTR-00591",New Orleans
32165804,Home on Lake Catherine Island! Fishing on site!,206495927,Kayne,,Lake Catherine,30.12041,-89.76189,Entire home/apt,275.0,30,0,,,1,267,0,,New Orleans
32186589,"Charming, Chilled Guesthouse by the Mississippi",12587544,Emily,,Holy Cross,29.9598,-90.0249,Entire home/apt,50.0,30,57,2024-10-12,0.8,1,205,3,19STR-01251,New Orleans
32188881,"Comfy Home in The ""Historical Lower 9"" 19STR-02964",115570612,Allen,,Lower Ninth Ward,29.96812,-90.0144,Entire home/apt,158.0,30,20,2024-10-30,0.27,2,179,1,"19STR-02964, 19-OSTR-0000",New Orleans
32223681,Renovated in the Bywater with a pool for 31+ days!,131077665,Sara,,Bywater,29.96495,-90.04498,Entire home/apt,80.0,30,10,2024-04-30,0.21,1,171,1,,New Orleans
32253564,Midcity Guest Room close to everything,52612707,Amanda,,Mid-City,29.96582,-90.09153,Private room,85.0,30,21,2019-09-14,0.29,1,90,0,,New Orleans
32270517,The Louis XIV Mansion,242157769,Douglas & Jonie,,Lakeview,30.00469,-90.10971,Entire home/apt,1052.0,3,106,2025-02-10,1.44,1,135,14,"24-NSTR-10378, 24-OSTR-10380",New Orleans
32284107,Marigny Magic Historic Home - French Qtr/Bywater,241933202,Robert,,Marigny,29.96803,-90.05483,Entire home/apt,416.0,30,111,2024-05-24,1.51,1,141,8,"23-RSTR-01868, 23-OSTR-26409",New Orleans
32291975,"Cozy 1-BR Condo with Balcony in LGD, New Orleans",64365837,Mike,,Lower Garden District,29.93099,-90.07442,Entire home/apt,222.0,3,154,2025-02-02,2.96,62,345,27,"22-CSTR-16858, 19OSTR-26283",New Orleans
32292533,Irish Channel Creole Cottage,141748304,Jesse,,Irish Channel,29.92652,-90.07918,Entire home/apt,263.0,2,52,2025-02-10,0.71,4,122,10,"19STR-05412, 20-OSTR-01925",New Orleans
32315476,"Historic Shotgun Home, 1 Block off St. Charles",230283522,Bailey,,Central City,29.93823,-90.07433,Entire home/apt,181.0,2,160,2025-02-16,2.19,5,344,30,"20CSTR-02303, 20-OSTR-00411",New Orleans
32331363,New Orleans Lakefront,242590117,Tom,,Little Woods,30.03957,-90.01212,Entire home/apt,140.0,30,0,,,1,178,0,,New Orleans
32340245,#4 Your Home away from Home!,91836275,Tara,,Leonidas,29.9575,-90.1248,Private room,73.0,2,34,2025-03-01,0.46,3,361,7,"23-NSTR-16968, 24-OSTR-03305",New Orleans
32342666,Cozy 3 BR - Suite 24‼️,110792547,Joy,,Gentilly Terrace,29.99468,-90.0516,Entire home/apt,155.0,30,12,2022-06-01,0.16,2,270,0,,New Orleans
32356207,"Relaxing Lakeview Home- Jazzfest, City Park too!",227310552,Jean,,West End,30.01694,-90.11989,Entire home/apt,159.0,30,70,2023-02-26,0.96,1,178,0,"19STR-21849, 19-OSTR-0000",New Orleans
32407044,Private Suite. Convenient Location,243366761,Joseph,,Tulane - Gravier,29.96505,-90.083206,Private room,154.0,2,117,2025-02-15,1.6,2,68,16,"19STR-70195, 19-OSTR-7018",New Orleans
32413628,Beautiful & Modern in Historic Treme,234627285,Eric,,Treme - Lafitte,29.969,-90.07561,Entire home/apt,300.0,2,83,2025-02-10,1.8,1,334,23,"19-RSTR-27753, 19-OSTR-70325",New Orleans
34224584,Jazzfest / City Park 3BR,245654733,Ryan,,City Park,29.9832,-90.10014,Entire home/apt,538.0,2,43,2025-02-10,0.62,2,309,14,"24-NSTR-11111, 24-OSTR-10364",New Orleans
34230086,Chez Jolie New Orleans,184317608,E+G,,Gentilly Woods,30.00869,-90.03862,Entire home/apt,291.0,1,92,2025-02-16,1.31,2,362,13,"24NSTR-11234, 14OSTR-11234",New Orleans
34285650,Bright Gentilly Home 10 minutes from everything.,258852159,Krystal,,Lake Terrace & Oaks,30.02389,-90.06739,Entire home/apt,181.0,2,37,2025-02-15,0.52,2,351,8,"24-nstr-10564, 24-OSTR-10538",New Orleans
34317497,Festive Treasure Chayce Place!,84011713,Tasha,,Seventh Ward,29.98392,-90.06033,Entire home/apt,211.0,30,72,2025-02-08,1.02,1,89,6,"23-RSTR-04328, 23-OSTR-04344",New Orleans
34335194,Cozy Retreat in heart of Uptown New Orleans,259217130,Elizabeth,,Uptown,29.92151,-90.111,Entire home/apt,279.0,3,38,2025-02-18,0.55,1,226,11,"19STR-02116, 20-OSTR-00447",New Orleans
34409629,Orleans Grand Suite / Penelope's B&B /French Qtrs,56364673,Penelope,,French Quarter,29.96479,-90.06217,Private room,145.0,2,207,2025-02-24,2.93,5,204,46,23-XSTR-12179,New Orleans
34411366,Charming Guesthouse in the Heart of New Orleans,29830701,Ileana,,Marlyville - Fontainbleau,29.95173,-90.11423,Entire home/apt,318.0,2,29,2024-10-28,0.41,1,82,2,"24-NSTR-18636, 24-OSTR-18607",New Orleans
34531587,Uptown Carrollton Cottage,36905235,Kelly Williams,,Leonidas,29.94989,-90.12995,Entire home/apt,160.0,2,216,2025-02-10,3.19,5,190,28,"23-NSTR-14079, 21-OSTR-11986",New Orleans
34567694,Sprawling 5 BR Pet Friendly Home w/ Fenced Yard,157318848,Stay Redamo Vacation Rentals,,Mid-City,29.96367,-90.09517,Entire home/apt,301.0,2,128,2025-02-22,1.87,6,249,27,"23-CSTR-00852, 24-OSTR-03359",New Orleans
34573312,House of Blues,166861989,Melinda,,St. Roch,29.98925,-90.05727,Entire home/apt,215.0,1,72,2024-07-07,1.02,3,80,4,"25-NSTR-01452, 25-OSTR-01626",New Orleans
34575197,Sunshine On Ursuline,59249031,Devrim,,Treme - Lafitte,29.96805,-90.07118,Entire home/apt,624.0,2,241,2025-02-23,3.49,3,116,38,"23-NSTR-15366, 23-OSTR-12839",New Orleans
34595953,Mardi Gras Escape | Parking & Prime Location,261001308,Great NOLA,,Mid-City,29.978254318237305,-90.09810638427734,Entire home/apt,337.0,3,90,2025-01-20,1.31,2,243,14,"21-CSTR-04253, 21-OSTR-12093",New Orleans
34601898,Close to both Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96686,-90.05595,Hotel room,220.0,2,39,2024-11-09,0.6,6,234,6,23-XSTR-21465,New Orleans
34603737,La Rue España - Shotgun suite in St. Roch,12811384,Jennifer,,St. Roch,29.97085,-90.05473,Entire home/apt,140.0,30,37,2023-05-21,0.57,1,179,0,"19STR-21060, 20-OSTR-02338",New Orleans
34638756,"Marigny home has it all, location & comfort!",114027840,Steve,,Marigny,29.96776,-90.05703,Entire home/apt,590.0,2,65,2024-12-08,0.93,1,46,5,"23-NSTR-15637, 23-OSTR-15615",New Orleans
34676729,TWO Connecting Condos! 5 King beds! 4 Bdrm/4 Bath!,95683904,Brad,,Central Business District,29.94817352294922,-90.07337951660156,Entire home/apt,659.0,2,80,2025-02-17,1.15,26,233,19,"22-CSTR-21904, 24-OSTR-03631",New Orleans
34687886,Charming Condo w Patio off Magazine St 2br|1ba,232296790,Michael And Marcia,,Lower Garden District,29.931537628173828,-90.0735855102539,Entire home/apt,237.0,2,131,2025-02-11,1.86,17,265,24,"21-CSTR-18586, 22-OSTR-18234",New Orleans
34752490,New Orleans Street Charm,127516617,Allan,,Seventh Ward,29.9836,-90.06579,Entire home/apt,276.0,30,4,2019-11-10,0.06,1,365,0,,New Orleans
34771606,"Private Suite, Entrance  & Bathroom",52635288,Carolina,,Central City,29.93325,-90.092,Private room,132.0,3,45,2025-02-17,1.22,1,165,10,"23-NSTR-13608, 23-OSTR-08479",New Orleans
34785734,Summerland,30554929,Summer,,Marigny,29.96834,-90.05078,Entire home/apt,88.0,30,71,2023-05-21,1.02,1,89,0,"19STR-20398, 19-OSTR-00000",New Orleans
34819465,5 min French Quarter+Private Parking,67434402,Johnathon,,Central City,29.946,-90.08466,Entire home/apt,182.0,1,184,2025-01-16,2.62,1,216,19,"23-NSTR-13599, 23-OSTR-06317",New Orleans
34822382,Perfect&SafeLocation-Lower Garden-GatedPARKING,262533084,Casa,,Lower Garden District,29.93207,-90.07443,Entire home/apt,350.0,30,134,2025-01-04,1.98,2,173,33,"23-NSTR-14803, 24-OSTR-09875",New Orleans
34853933,GREAT LOCATION!! BOURBON ST & SUPERDOME < A MILE,253070425,Brian,,Tulane - Gravier,29.96303,-90.07998,Entire home/apt,259.0,2,158,2025-02-27,2.29,1,141,21,"20STR-00222, 19-OSTR-0000",New Orleans
34860904,Ideal home for Tulane parents + Mardi Gras!,262811530,Julia,,Audubon,29.93631,-90.11275,Entire home/apt,1471.0,2,15,2025-02-10,0.23,1,359,1,"19STR-70386, 22-ostr-21915",New Orleans
34974636,100ft from Bourbon St. with View!,97854792,Allen,,Central Business District,29.95539,-90.07143,Entire home/apt,218.0,1,295,2025-02-10,4.2,3,220,42,"22-CSTR-18521, 22-OSTR-18515",New Orleans
35163841,Awesome House in Marigny-Minutes to French Quarter,56037377,Harriet,,Marigny,29.96678,-90.05162,Entire home/apt,416.0,3,86,2025-02-02,1.32,4,74,15,"19STR-70157, 19-OSTR-7015",New Orleans
35165288,2BR - 3 mins to Caesars Superdome & Bourbon St!,261557889,Erroll,,Tulane - Gravier,29.96072,-90.07859,Entire home/apt,206.0,30,83,2025-02-10,1.19,4,54,13,"19STR-27032, 19-ostr-0000",New Orleans
